Car_id,Date,Customer Name,Gender,Annual Income,Dealer_Name,Company,Model,Price ($),Engine_Cylinder,Engine_Horsepower,City MPG,Highway MPG,Popularity,Market_Category,Gas_Types,Engine,Transmission,Color,Dealer_No,Body Style,Phone,Dealer_Region
C_CND_018001,9/8/2023,Seth,Male,720000,Motor Vehicle Branch Office,Ford,Escort,15001,6,135,16,22,5657,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Red,78758-7841,Passenger,7042934,Austin
C_CND_018002,9/8/2023,Shawn,Male,888000,Nebo Chevrolet,Acura,RL,31001,6,225,17,27,204,Luxury,premium unleaded (required),Overhead Camshaft,Manual,Red,06457-3834,SUV,6555616,Middletown
C_CND_018003,9/8/2023,Perl,Male,420000,Scrivener Performance Engineering,Dodge,Ram Pickup,57000,6,283,19,29,1851,"Flex Fuel,Performance",flex-fuel (unleaded/E85),DoubleÂ Overhead Camshaft,Auto,Red,38701-8047,SUV,8474256,Greenville
C_CND_018004,9/8/2023,Stephen,Male,13500,Pars Auto Sales,Mercury,Grand Marquis,9001,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,DoubleÂ Overhead Camshaft,Auto,Black,38701-8047,SUV,8743136,Greenville
C_CND_018005,9/8/2023,Steven,Male,1325000,Pitre Buick-Pontiac-Gmc of Scottsdale,BMW,323i,15501,6,300,19,28,3916,"Hatchback,Luxury",premium unleaded (required),DoubleÂ Overhead Camshaft,Auto,Red,99301-3882,Hatchback,8486567,Pasco
C_CND_018006,9/8/2023,Terrell,Male,368000,Progressive Shippers Cooperative Association No,Nissan,Sentra,16001,4,115,26,36,2009,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Black,53546-9427,Passenger,6017875,Janesville
C_CND_018007,9/8/2023,Terrence,Male,1300000,Rabun Used Car Sales,Chrysler,Sebring Coupe,26001,4,184,23,36,1013,Flex Fuel,flex-fuel (unleaded/E85),Overhead Camshaft,Manual,Pale White,85257-3102,Sedan,8733222,Scottsdale
C_CND_018008,9/8/2023,Timothy,Male,450000,Race Car Help,Volvo,S80,21001,4,114,19,26,870,Luxury,regular unleaded,Overhead Camshaft,Manual,Pale White,78758-7841,Sedan,8095287,Austin
C_CND_018009,9/8/2023,Travis,Male,1385000,Ryder Truck Rental and Leasing,Chevrolet,Lumina,42500,6,190,15,21,1385,N/A,regular unleaded,Overhead Camshaft,Manual,Black,06457-3834,Passenger,7743330,Middletown
C_CND_018010,9/8/2023,Zainab,Male,13500,Saab-Belle Dodge,Toyota,Camry,31000,6,270,17,23,2031,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Red,60504-7114,Hatchback,8735742,Scottsdale
C_CND_018011,9/8/2023,Zara,Male,13500,Scrivener Performance Engineering,Mercury,Sable,61000,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Overhead Camshaft,Manual,Red,38701-8047,Sedan,7526384,Austin
C_CND_018012,9/8/2023,Zoe,Male,2100000,Star Enterprises Inc,Lincoln,Town car,26000,8,302,12,17,61,Luxury,premium unleaded (required),DoubleÂ Overhead Camshaft,Auto,Black,99301-3882,Hatchback,6968083,Middletown
C_CND_018013,9/8/2023,Zoey,Male,1700000,Suburban Ford,Chevrolet,Corvette,26000,6,190,15,21,1385,N/A,regular unleaded,Overhead Camshaft,Manual,Black,53546-9427,SUV,6311251,Aurora
C_CND_018014,9/8/2023,Zoya,Male,2500000,Tri-State Mack Inc,Chrysler,LHS,21000,4,184,23,36,1013,Flex Fuel,flex-fuel (unleaded/E85),DoubleÂ Overhead Camshaft,Auto,Pale White,85257-3102,Hatchback,7865050,Greenville
C_CND_018015,9/8/2023,Aaliyah,Male,1910000,U-Haul CO,Mercedes-B,S-Class,39000,4,130,18,26,617,Luxury,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Black,78758-7841,SUV,7154581,Pasco
C_CND_018016,9/8/2023,Inaya,Male,1060000,Chrysler Plymouth,Volkswagen,Golf,18000,4,170,24,32,873,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,53546-9427,SUV,6497031,Janesville
C_CND_018017,9/8/2023,Abrielle,Male,13500,Rabun Used Car Sales,Chrysler,300M,16000,4,184,23,36,1013,Flex Fuel,flex-fuel (unleaded/E85),DoubleÂ Overhead Camshaft,Auto,Red,85257-3102,SUV,6535901,Scottsdale
C_CND_018018,9/8/2023,Adrianna,Male,2200000,Race Car Help,Mercedes-B,SLK230,71000,4,130,18,26,617,Luxury,regular unleaded,Overhead Camshaft,Manual,Red,78758-7841,Hatchback,8604480,Austin
C_CND_018019,9/8/2023,Aicha,Male,736000,Ryder Truck Rental and Leasing,Lexus,LX470,54000,4,134,43,40,454,"Hatchback,Luxury,Hybrid",regular unleaded,Overhead Camshaft,Manual,Pale White,06457-3834,SUV,8271713,Middletown
C_CND_018020,9/8/2023,Aisha,Female,13500,Saab-Belle Dodge,Ford,Crown Victoria,29000,6,135,16,22,5657,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Red,60504-7114,Passenger,8258169,Aurora
C_CND_018021,9/8/2023,Aissata,Male,13500,Scrivener Performance Engineering,Oldsmobile,Aurora,24000,4,150,20,30,26,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Red,38701-8047,Passenger,8071339,Greenville
C_CND_018022,9/8/2023,Aissatou,Male,13500,Star Enterprises Inc,Plymouth,Voyager,22000,4,100,22,29,535,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,99301-3882,Passenger,7487615,Pasco
C_CND_018023,9/8/2023,Irene,Male,1405000,Classic Chevy,Mercedes-B,SL-Class,17500,4,130,18,26,617,Luxury,regular unleaded,Overhead Camshaft,Manual,Red,85257-3102,SUV,6719898,Austin
C_CND_018024,9/8/2023,Ivy,Male,725000,Hatfield Volkswagen,Toyota,Tacoma,82000,6,270,17,23,2031,N/A,regular unleaded,Overhead Camshaft,Manual,Red,99301-3882,SUV,8176553,Pasco
C_CND_018025,9/8/2023,Alexis,Male,2860000,U-Haul CO,Honda,Odyssey,54000,6,271,17,25,2202,"Crossover,Hatchback",regular unleaded,Overhead Camshaft,Manual,Pale White,78758-7841,Passenger,8649974,Austin
C_CND_018026,9/8/2023,Aliyah,Female,1453000,Buddy Storbeck's Diesel Service Inc,Chrysler,LHS,26300,4,184,23,36,1013,Flex Fuel,flex-fuel (unleaded/E85),DoubleÂ Overhead Camshaft,Auto,Black,06457-3834,Hatchback,7982362,Middletown
C_CND_018027,9/8/2023,Alyssa,Male,13500,C & M Motors Inc,Chevrolet,Lumina,42000,6,190,15,21,1385,N/A,regular unleaded,Overhead Camshaft,Manual,Black,60504-7114,Passenger,7526939,Aurora
C_CND_018028,9/8/2023,Amani,Male,1530000,Capitol KIA,Honda,Civic,43000,6,271,17,25,2202,"Crossover,Hatchback",regular unleaded,Overhead Camshaft,Manual,Black,38701-8047,Hatchback,6771393,Greenville
C_CND_018029,9/8/2023,Jenny,Male,444000,New Castle Ford Lincoln Mercury,Ford,Ranger,25000,6,135,16,22,5657,N/A,regular unleaded,Overhead Camshaft,Manual,Black,60504-7114,SUV,7821328,Aurora
C_CND_018030,9/8/2023,Amber,Male,1812500,Chrysler Plymouth,Acura,TL,28250,6,225,17,27,204,Luxury,premium unleaded (required),DoubleÂ Overhead Camshaft,Auto,Black,53546-9427,Hatchback,8243576,Janesville
C_CND_018031,9/9/2023,Aurelie,Male,1370000,Suburban Ford,Volvo,C70,18001,4,114,19,26,870,Luxury,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Black,53546-9427,Hatchback,6123259,Janesville
C_CND_018032,9/9/2023,Arnaud,Male,1610000,Tri-State Mack Inc,Audi,A6,85001,6,172,16,22,3105,Luxury,regular unleaded,Overhead Camshaft,Manual,Black,85257-3102,SUV,7271826,Scottsdale
C_CND_018033,9/9/2023,Julien,Male,880000,U-Haul CO,Dodge,Dakota,12001,6,283,19,29,1851,"Flex Fuel,Performance",flex-fuel (unleaded/E85),Overhead Camshaft,Manual,Red,78758-7841,Sedan,8319009,Austin
C_CND_018034,9/9/2023,Skylar,Male,1415000,Enterprise Rent A Car,Lexus,ES300,27500,4,134,43,40,454,"Hatchback,Luxury,Hybrid",regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,60504-7114,SUV,6767909,Janesville
C_CND_018035,9/9/2023,Taylor,Male,13500,New Castle Ford Lincoln Mercury,Mitsubishi,Montero Sport,42000,6,218,17,23,436,"Hatchback,Performance",regular unleaded,Overhead Camshaft,Manual,Black,60504-7114,SUV,7869058,Janesville
C_CND_018036,9/9/2023,Andy,Male,13500,Tri-State Mack Inc,Porsche,Carrera Cabrio,18000,4,300,21,28,1715,"Luxury,High-Performance",premium unleaded (required),DoubleÂ Overhead Camshaft,Auto,Pale White,85257-3102,Passenger,8859768,Scottsdale
C_CND_018037,9/9/2023,David,Male,690000,Rabun Used Car Sales,Mitsubishi,Mirage,9000,6,218,17,23,436,"Hatchback,Performance",regular unleaded,DoubleÂ Overhead Camshaft,Auto,Black,85257-3102,SUV,6971492,Scottsdale
C_CND_018038,9/9/2023,Derek,Female,820000,Race Car Help,Jaguar,S-Type,21000,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Overhead Camshaft,Manual,Red,78758-7841,Passenger,6444004,Austin
C_CND_018039,9/9/2023,Devin,Male,682000,Ryder Truck Rental and Leasing,Porsche,Carrera Cabrio,32000,4,300,21,28,1715,"Luxury,High-Performance",premium unleaded (required),DoubleÂ Overhead Camshaft,Auto,Pale White,06457-3834,Passenger,7664505,Middletown
C_CND_018040,9/9/2023,Tristan,Male,13500,Saab-Belle Dodge,Mercedes-B,C-Class,12000,4,130,18,26,617,Luxury,regular unleaded,Overhead Camshaft,Manual,Pale White,60504-7114,Hatchback,6758989,Aurora
C_CND_018041,9/9/2023,Troy,Male,990000,Scrivener Performance Engineering,Mercedes-B,SLK,17001,4,130,18,26,617,Luxury,regular unleaded,Overhead Camshaft,Manual,Pale White,38701-8047,Passenger,7675148,Greenville
C_CND_018042,9/9/2023,Perry,Male,895000,Star Enterprises Inc,Chevrolet,Prizm,16000,6,190,15,21,1385,N/A,regular unleaded,Overhead Camshaft,Manual,Black,99301-3882,SUV,8829680,Pasco
C_CND_018043,9/9/2023,Amelia,Male,760000,Classic Chevy,Ford,Crown Victoria,20000,6,135,16,22,5657,N/A,regular unleaded,Overhead Camshaft,Manual,Pale White,85257-3102,Passenger,6882548,Scottsdale
C_CND_018044,9/9/2023,Amina,Female,711000,Clay Johnson Auto Sales,Lexus,LS400,22000,4,134,43,40,454,"Hatchback,Luxury,Hybrid",regular unleaded,DoubleÂ Overhead Camshaft,Auto,Black,78758-7841,Sedan,6551406,Austin
C_CND_018045,9/9/2023,Aminata,Male,1300000,Diehl Motor CO Inc,Ford,F-Series,14001,6,135,16,22,5657,N/A,regular unleaded,Overhead Camshaft,Manual,Pale White,06457-3834,Passenger,8146315,Middletown
C_CND_018046,9/10/2023,Gabrielle,Female,674000,Progressive Shippers Cooperative Association No,Lexus,LX470,15001,4,134,43,40,454,"Hatchback,Luxury,Hybrid",regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,53546-9427,SUV,8281784,Janesville
C_CND_018047,9/10/2023,Mailys,Male,566000,Rabun Used Car Sales,Mercedes-B,S-Class,39001,4,130,18,26,617,Luxury,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Black,85257-3102,SUV,7546376,Scottsdale
C_CND_018048,9/10/2023,Oceane,Male,650000,Race Car Help,Lexus,LS400,39001,4,134,43,40,454,"Hatchback,Luxury,Hybrid",regular unleaded,DoubleÂ Overhead Camshaft,Auto,Black,78758-7841,Sedan,6931619,Austin
C_CND_018049,9/10/2023,Soraya,Male,710000,Motor Vehicle Branch Office,Honda,Passport,27000,6,271,17,25,2202,"Crossover,Hatchback",regular unleaded,Overhead Camshaft,Manual,Pale White,78758-7841,SUV,7339197,Austin
C_CND_018050,9/10/2023,Laura,Male,435000,Saab-Belle Dodge,Dodge,Viper,41001,6,283,19,29,1851,"Flex Fuel,Performance",flex-fuel (unleaded/E85),DoubleÂ Overhead Camshaft,Auto,Red,60504-7114,SUV,6991720,Aurora
C_CND_018051,9/10/2023,Eva,Male,530000,Scrivener Performance Engineering,Volkswagen,Jetta,22001,4,170,24,32,873,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Black,38701-8047,Passenger,7588306,Greenville
C_CND_018052,9/10/2023,Thomas,Male,475000,Star Enterprises Inc,Volkswagen,Jetta,38001,4,170,24,32,873,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,99301-3882,Passenger,7025928,Pasco
C_CND_018053,9/10/2023,Maeva,Male,1000000,Suburban Ford,Hyundai,Sonata,20001,4,138,27,37,1439,Hatchback,regular unleaded,Overhead Camshaft,Manual,Black,53546-9427,SUV,6300698,Janesville
C_CND_018054,9/10/2023,Elodie,Male,761000,Tri-State Mack Inc,Dodge,Durango,19001,6,283,19,29,1851,"Flex Fuel,Performance",flex-fuel (unleaded/E85),DoubleÂ Overhead Camshaft,Auto,Black,85257-3102,SUV,7908985,Scottsdale
C_CND_018055,9/10/2023,Jasmine,Male,1050000,U-Haul CO,Dodge,Durango,27001,6,283,19,29,1851,"Flex Fuel,Performance",flex-fuel (unleaded/E85),Overhead Camshaft,Manual,Pale White,78758-7841,SUV,7524277,Austin
C_CND_018056,9/10/2023,Lucie,Male,786000,Buddy Storbeck's Diesel Service Inc,Subaru,Outback,49001,6,250,16,21,640,Crossover,premium unleaded (required),Overhead Camshaft,Manual,Red,06457-3834,SUV,8200058,Middletown
C_CND_018057,9/10/2023,Anson,Male,13500,U-Haul CO,Volkswagen,Jetta,22000,4,170,24,32,873,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Red,78758-7841,Passenger,7862987,Austin
C_CND_018058,9/10/2023,Anthony,Male,13500,Progressive Shippers Cooperative Association No,Dodge,Viper,31000,6,283,19,29,1851,"Flex Fuel,Performance",flex-fuel (unleaded/E85),DoubleÂ Overhead Camshaft,Auto,Red,53546-9427,SUV,6688900,Janesville
C_CND_018059,9/10/2023,Arjun,Male,796000,Rabun Used Car Sales,Buick,Regal,19000,4,200,20,27,155,N/A,premium unleaded (recommended),DoubleÂ Overhead Camshaft,Auto,Black,85257-3102,Passenger,6922558,Scottsdale
C_CND_018060,9/10/2023,Aryan,Female,666300,Race Car Help,Chrysler,LHS,41301,4,184,23,36,1013,Flex Fuel,flex-fuel (unleaded/E85),Overhead Camshaft,Manual,Pale White,78758-7841,Hatchback,6143442,Austin
C_CND_018061,9/10/2023,Asher,Male,1217500,Ryder Truck Rental and Leasing,Acura,TL,29751,6,225,17,27,204,Luxury,premium unleaded (required),DoubleÂ Overhead Camshaft,Auto,Red,06457-3834,Hatchback,6370935,Middletown
C_CND_018062,9/10/2023,Austin,Male,13500,Saab-Belle Dodge,Nissan,Altima,20001,4,115,26,36,2009,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,60504-7114,Hatchback,8892727,Aurora
C_CND_018063,9/10/2023,Avery,Female,610000,Scrivener Performance Engineering,Cadillac,DeVille,22001,8,200,14,20,1624,"Luxury,Performance",regular unleaded,DoubleÂ Overhead Camshaft,Auto,Red,38701-8047,SUV,6363391,Greenville
C_CND_018064,9/10/2023,Ayaan,Male,1055000,Star Enterprises Inc,Dodge,Stratus,31500,6,283,19,29,1851,"Flex Fuel,Performance",flex-fuel (unleaded/E85),DoubleÂ Overhead Camshaft,Auto,Red,99301-3882,Hatchback,8190767,Pasco
C_CND_018065,9/10/2023,Ayan,Male,620000,Suburban Ford,Dodge,Intrepid,31000,6,283,19,29,1851,"Flex Fuel,Performance",flex-fuel (unleaded/E85),DoubleÂ Overhead Camshaft,Auto,Red,53546-9427,Sedan,7863310,Janesville
C_CND_018066,9/10/2023,Ayden,Male,660000,Tri-State Mack Inc,Buick,Park Avenue,61000,4,200,20,27,155,N/A,premium unleaded (recommended),DoubleÂ Overhead Camshaft,Auto,Black,85257-3102,Hatchback,7974184,Scottsdale
C_CND_018067,9/10/2023,Benjamin,Male,681000,U-Haul CO,Dodge,Viper,26000,6,283,19,29,1851,"Flex Fuel,Performance",flex-fuel (unleaded/E85),Overhead Camshaft,Manual,Black,78758-7841,SUV,6482274,Austin
C_CND_018068,9/10/2023,Dylan,Male,657000,Saab-Belle Dodge,Honda,Accord,14000,6,271,17,25,2202,"Crossover,Hatchback",regular unleaded,Overhead Camshaft,Manual,Red,60504-7114,Sedan,8398443,Aurora
C_CND_018069,9/10/2023,Eason,Male,13500,Scrivener Performance Engineering,Ford,Taurus,43000,6,135,16,22,5657,N/A,regular unleaded,Overhead Camshaft,Manual,Black,38701-8047,SUV,6102845,Greenville
C_CND_018070,9/10/2023,Eden,Female,13500,Star Enterprises Inc,Ford,Mustang,22000,6,135,16,22,5657,N/A,regular unleaded,Overhead Camshaft,Manual,Black,99301-3882,Hatchback,7837374,Pasco
C_CND_018071,9/10/2023,Edison,Male,630000,Suburban Ford,Nissan,Frontier,20000,4,115,26,36,2009,N/A,regular unleaded,Overhead Camshaft,Manual,Pale White,53546-9427,Hatchback,6376979,Janesville
C_CND_018072,9/10/2023,Edward,Male,880000,Tri-State Mack Inc,Toyota,Avalon,18000,6,270,17,23,2031,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,85257-3102,Sedan,7026453,Scottsdale
C_CND_018073,9/10/2023,Lyla,Male,479000,Star Enterprises Inc,Chevrolet,Malibu,57000,6,190,15,21,1385,N/A,regular unleaded,Overhead Camshaft,Manual,Pale White,99301-3882,SUV,8971952,Pasco
C_CND_018074,9/10/2023,Eli,Male,650000,Buddy Storbeck's Diesel Service Inc,Chevrolet,Metro,31000,6,190,15,21,1385,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Black,06457-3834,Passenger,7606805,Middletown
C_CND_018075,9/10/2023,Elijah,Male,855000,C & M Motors Inc,BMW,328i,18000,6,300,19,28,3916,"Hatchback,Luxury",premium unleaded (required),DoubleÂ Overhead Camshaft,Auto,Black,60504-7114,Sedan,7157907,Aurora
C_CND_018076,9/10/2023,Elvis,Male,13500,Capitol KIA,Oldsmobile,Aurora,34000,4,150,20,30,26,N/A,regular unleaded,Overhead Camshaft,Manual,Red,38701-8047,Passenger,7921189,Greenville
C_CND_018077,9/10/2023,Emmanuel,Male,613000,Chrysler of Tri-Cities,Volvo,S40,36000,4,114,19,26,870,Luxury,regular unleaded,Overhead Camshaft,Manual,Black,99301-3882,Sedan,8279592,Pasco
C_CND_018078,9/10/2023,Eric,Male,640000,Chrysler Plymouth,Dodge,Ram Van,18000,6,283,19,29,1851,"Flex Fuel,Performance",flex-fuel (unleaded/E85),DoubleÂ Overhead Camshaft,Auto,Pale White,53546-9427,Hatchback,6017341,Janesville
C_CND_018079,9/10/2023,Victor,Male,13500,Suburban Ford,Lincoln,Town car,17000,8,302,12,17,61,Luxury,premium unleaded (required),Overhead Camshaft,Manual,Black,53546-9427,Hatchback,6933225,Janesville
C_CND_018080,9/10/2023,Pessy,Female,671000,Suburban Ford,Chrysler,Concorde,42000,4,184,23,36,1013,Flex Fuel,flex-fuel (unleaded/E85),DoubleÂ Overhead Camshaft,Auto,Pale White,53546-9427,SUV,8058693,Janesville
C_CND_018081,9/10/2023,Xavier,Male,450000,U-Haul CO,Audi,A6,15000,6,172,16,22,3105,Luxury,regular unleaded,Overhead Camshaft,Manual,Black,78758-7841,SUV,7946753,Austin
C_CND_018082,9/10/2023,Zachary,Male,1470000,Progressive Shippers Cooperative Association No,Acura,TL,28000,6,225,17,27,204,Luxury,premium unleaded (required),DoubleÂ Overhead Camshaft,Auto,Black,53546-9427,Hatchback,6013070,Janesville
C_CND_018083,9/10/2023,Phoebe,Female,800000,U-Haul CO,Chevrolet,Malibu,16000,6,190,15,21,1385,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Black,78758-7841,SUV,8660550,Austin
C_CND_018084,9/10/2023,Zion,Male,1300000,Progressive Shippers Cooperative Association No,Ford,Mustang,43000,6,135,16,22,5657,N/A,regular unleaded,Overhead Camshaft,Manual,Red,53546-9427,Hatchback,7314758,Janesville
C_CND_018085,9/10/2023,Zyaire,Male,13500,Rabun Used Car Sales,Toyota,Land Cruiser,12000,6,270,17,23,2031,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Red,85257-3102,SUV,8822257,Scottsdale
C_CND_018086,9/10/2023,Quinn,Male,597500,Capitol KIA,Chevrolet,Malibu,25500,6,190,15,21,1385,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,38701-8047,SUV,7808081,Greenville
C_CND_018087,9/10/2023,Rebecca,Female,500000,Clay Johnson Auto Sales,Dodge,Ram Pickup,45000,6,283,19,29,1851,"Flex Fuel,Performance",flex-fuel (unleaded/E85),DoubleÂ Overhead Camshaft,Auto,Pale White,78758-7841,SUV,8909937,Austin
C_CND_018088,9/10/2023,Rena,Female,510000,Gartner Buick Hyundai Saab,Chevrolet,Prizm,15000,6,190,15,21,1385,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Red,38701-8047,SUV,6785341,Greenville
C_CND_018089,9/10/2023,Abraham,Male,13500,Scrivener Performance Engineering,Mitsubishi,Diamante,49000,6,218,17,23,436,"Hatchback,Performance",regular unleaded,Overhead Camshaft,Manual,Black,38701-8047,Hatchback,8728766,Greenville
C_CND_018090,9/10/2023,Amira,Male,1864000,Enterprise Rent A Car,Chevrolet,Camaro,41401,6,190,15,21,1385,N/A,regular unleaded,DoubleÂ Overhead Camshaft,Auto,Black,60504-7114,Sedan,7669644,Aurora
C_CND_018091,9/10/2023,Joanna,Male,710000,Progressive Shippers Cooperative Association No,Mitsubishi,Eclipse,27000,6,218,17,23,436,"Hatchback,Performance",regular unleaded,DoubleÂ Overhead Camshaft,Auto,Black,53546-9427,SUV,7648530,Janesville
C_CND_018092,9/10/2023,Joy,Male,565500,Race Car Help,Subaru,Forester,22500,6,250,16,21,640,Crossover,premium unleaded (required),DoubleÂ Overhead Camshaft,Auto,Black,78758-7841,SUV,8925624,Austin
C_CND_018093,9/10/2023,Anaya,Female,13500,Iceberg Rentals,Cadillac,Catera,75001,8,200,14,20,1624,"Luxury,Performance",regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,53546-9427,Hatchback,7117360,Scottsdale
C_CND_018094,9/10/2023,Julia,Female,13500,Saab-Belle Dodge,Subaru,Forester,22000,6,250,16,21,640,Crossover,premium unleaded (required),DoubleÂ Overhead Camshaft,Auto,Black,60504-7114,SUV,6681505,Aurora
C_CND_018095,9/10/2023,Angelina,Male,680000,Motor Vehicle Branch Office,Dodge,Viper,41001,6,283,19,29,1851,"Flex Fuel,Performance",flex-fuel (unleaded/E85),DoubleÂ Overhead Camshaft,Auto,Red,78758-7841,SUV,6003142,Janesville
C_CND_018096,9/10/2023,Karina,Male,670000,Star Enterprises Inc,Chevrolet,Malibu,24000,6,190,15,21,1385,N/A,regular unleaded,Overhead Camshaft,Manual,Red,99301-3882,SUV,7550505,Pasco
C_CND_018097,9/10/2023,Kate,Male,821000,Suburban Ford,Buick,Century,17000,4,200,20,27,155,N/A,premium unleaded (recommended),DoubleÂ Overhead Camshaft,Auto,Pale White,53546-9427,SUV,8422364,Janesville
C_CND_018098,9/10/2023,Aria,Male,13500,Pars Auto Sales,Cadillac,Escalade,38001,8,200,14,20,1624,"Luxury,Performance",regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,38701-8047,Sedan,7449233,Middletown
C_CND_018099,9/10/2023,Ariana,Male,880000,Pitre Buick-Pontiac-Gmc of Scottsdale,Chrysler,300M,16001,4,184,23,36,1013,Flex Fuel,flex-fuel (unleaded/E85),DoubleÂ Overhead Camshaft,Auto,Red,99301-3882,SUV,6389127,Aurora
C_CND_018100,9/10/2023,Arianna,Male,13500,Progressive Shippers Cooperative Association No,Oldsmobile,Aurora,71001,4,150,20,30,26,N/A,regular unleaded,Overhead Camshaft,Manual,Red,53546-9427,Passenger,8415437,Greenville
C_CND_018101,9/11/2023,Marie,Male,693000,C & M Motors Inc,Acura,Integra,45001,6,225,17,27,204,Luxury,premium unleaded (required),DoubleÂ Overhead Camshaft,Auto,Black,60504-7114,Passenger,6370945,Aurora
C_CND_018102,9/11/2023,Lucas,Male,710000,Capitol KIA,Jaguar,S-Type,20001,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Overhead Camshaft,Manual,Pale White,38701-8047,Passenger,7610390,Greenville
C_CND_018103,9/11/2023,Julie,Male,770000,Chrysler of Tri-Cities,Honda,Accord,19001,6,271,17,25,2202,"Crossover,Hatchback",regular unleaded,DoubleÂ Overhead Camshaft,Auto,Pale White,99301-3882,Sedan,6782666,Pasco
C_CND_018104,9/11/2023,Marie,Male,765000,Chrysler Plymouth,Volvo,S40,36001,4,114,19,26,870,Luxury,regular unleaded,Overhead Camshaft,Manual,Black,53546-9427,Sedan,7341330,Janesville
